point_id,session,designation,point,proposition_id,proposition_reference,proposition_title,proposition_url,committee_url,link_evidence,comparison_status
HD01NU25:1,2025/26,NU25,1,HD03240,2025/26:240,Nya lagar om elsystemet,https://data.riksdagen.se/dokument/HD03240,https://data.riksdagen.se/dokument/HD01NU25,explicit_citation,document_level_only
HD01NU27:1,2025/26,NU27,1,HD03168,2025/26:168,Ändamålsenliga säkerhets- och strålskyddskrav för utvinning och bearbetning av kärnämnen,https://data.riksdagen.se/dokument/HD03168,https://data.riksdagen.se/dokument/HD01NU27,explicit_citation,document_level_only
HD01NU4:1,2025/26,NU4,1,HC03140,2024/25:140,2025 års redogörelse för företag med statligt ägande,https://data.riksdagen.se/dokument/HC03140,https://data.riksdagen.se/dokument/HD01NU4,explicit_citation,document_level_only
HD01NU7:1,2025/26,NU7,1,HC03203,2024/25:203,Förbudet mot utvinning av uran tas bort,https://data.riksdagen.se/dokument/HC03203,https://data.riksdagen.se/dokument/HD01NU7,explicit_citation,document_level_only
HD01NU8:1,2025/26,NU8,1,HD0316,2025/26:16,Förbättrad utformning av EU:s elmarknad,https://data.riksdagen.se/dokument/HD0316,https://data.riksdagen.se/dokument/HD01NU8,explicit_citation,document_level_only
HD01NU9:1,2025/26,NU9,1,HD038,2025/26:8,Riksrevisionens rapport om LKAB:s omställning,https://data.riksdagen.se/dokument/HD038,https://data.riksdagen.se/dokument/HD01NU9,explicit_citation,document_level_only
HD01SfU11:1,2025/26,SfU11,1,HD0366,2025/26:66,Tillfälligt nedsatta arbetsgivaravgifter för 19-23-åringar,https://data.riksdagen.se/dokument/HD0366,https://data.riksdagen.se/dokument/HD01SfU11,explicit_citation,document_level_only
HD01SfU12:1,2025/26,SfU12,1,HD0387,2025/26:87,Nya regler för arbetskraftsinvandring,https://data.riksdagen.se/dokument/HD0387,https://data.riksdagen.se/dokument/HD01SfU12,explicit_citation,document_level_only
HD01SfU12:2,2025/26,SfU12,2,HD0387,2025/26:87,Nya regler för arbetskraftsinvandring,https://data.riksdagen.se/dokument/HD0387,https://data.riksdagen.se/dokument/HD01SfU12,explicit_citation,document_level_only
HD01SfU12:3,2025/26,SfU12,3,HD0387,2025/26:87,Nya regler för arbetskraftsinvandring,https://data.riksdagen.se/dokument/HD0387,https://data.riksdagen.se/dokument/HD01SfU12,explicit_citation,document_level_only
HD01SfU12:4,2025/26,SfU12,4,HD0387,2025/26:87,Nya regler för arbetskraftsinvandring,https://data.riksdagen.se/dokument/HD0387,https://data.riksdagen.se/dokument/HD01SfU12,explicit_citation,document_level_only
HD01SfU12:5,2025/26,SfU12,5,HD0387,2025/26:87,Nya regler för arbetskraftsinvandring,https://data.riksdagen.se/dokument/HD0387,https://data.riksdagen.se/dokument/HD01SfU12,explicit_citation,document_level_only
HD01SfU12:6,2025/26,SfU12,6,HD0387,2025/26:87,Nya regler för arbetskraftsinvandring,https://data.riksdagen.se/dokument/HD0387,https://data.riksdagen.se/dokument/HD01SfU12,explicit_citation,document_level_only
HD01SfU1:2,2025/26,SfU1,2,HD031,2025/26:1,Budgetpropositionen för 2026,https://data.riksdagen.se/dokument/HD031,https://data.riksdagen.se/dokument/HD01SfU1,explicit_citation,document_level_only
HD01SfU21:1,2025/26,SfU21,1,HD03136,2025/26:136,Kvalificering till socialförsäkringen,https://data.riksdagen.se/dokument/HD03136,https://data.riksdagen.se/dokument/HD01SfU21,explicit_citation,document_level_only
HD01SfU22:1,2025/26,SfU22,1,HD03145,2025/26:145,Inhibition av verkställigheten - en ny ordning för vissa utlänningar vid tillfälliga verkställighetshinder,https://data.riksdagen.se/dokument/HD03145,https://data.riksdagen.se/dokument/HD01SfU22,explicit_citation,document_level_only
HD01SfU23:1,2025/26,SfU23,1,HD03146,2025/26:146,Bättre migrationsrättsliga regler för forskare och doktorander samt åtgärder för att motverka missbruk av uppehållstillstånd för studier,https://data.riksdagen.se/dokument/HD03146,https://data.riksdagen.se/dokument/HD01SfU23,explicit_citation,document_level_only
HD01SfU26:1,2025/26,SfU26,1,HD03210,2025/26:210,Bidragsspärr och sanktionsavgift i socialförsäkringen,https://data.riksdagen.se/dokument/HD03210,https://data.riksdagen.se/dokument/HD01SfU26,explicit_citation,document_level_only
HD01SfU28:1,2025/26,SfU28,1,HD03175,2025/26:175,Skärpta krav för svenskt medborgarskap,https://data.riksdagen.se/dokument/HD03175,https://data.riksdagen.se/dokument/HD01SfU28,explicit_citation,document_level_only
HD01SfU30:1,2025/26,SfU30,1,HD03262,2025/26:262,Utmönstring av permanent uppehållstillstånd och anpassning av svensk rätt till EU:s migrations- och asylpakt,https://data.riksdagen.se/dokument/HD03262,https://data.riksdagen.se/dokument/HD01SfU30,explicit_citation,document_level_only
HD01SfU31:1,2025/26,SfU31,1,HD03229,2025/26:229,En ny mottagandelag,https://data.riksdagen.se/dokument/HD03229,https://data.riksdagen.se/dokument/HD01SfU31,explicit_citation,document_level_only
HD01SfU31:1,2025/26,SfU31,1,HD03265,2025/26:265,Skärpta regler om uppsikt och förvar,https://data.riksdagen.se/dokument/HD03265,https://data.riksdagen.se/dokument/HD01SfU31,explicit_citation,document_level_only
HD01SfU32:2,2025/26,SfU32,2,HD03263,2025/26:263,Stärkt återvändandeverksamhet,https://data.riksdagen.se/dokument/HD03263,https://data.riksdagen.se/dokument/HD01SfU32,explicit_citation,document_level_only
HD01SfU32:3,2025/26,SfU32,3,HD03263,2025/26:263,Stärkt återvändandeverksamhet,https://data.riksdagen.se/dokument/HD03263,https://data.riksdagen.se/dokument/HD01SfU32,explicit_citation,document_level_only
HD01SfU33:1,2025/26,SfU33,1,HD03235,2025/26:235,Skärpta regler om utvisning på grund av brott,https://data.riksdagen.se/dokument/HD03235,https://data.riksdagen.se/dokument/HD01SfU33,explicit_citation,document_level_only
HD01SfU34:6,2025/26,SfU34,6,HD03137,2025/26:137,Riksrevisionens rapport om förvar i migrationsprocessen,https://data.riksdagen.se/dokument/HD03137,https://data.riksdagen.se/dokument/HD01SfU34,explicit_citation,document_level_only
HD01SfU35:2,2025/26,SfU35,2,HD03229,2025/26:229,En ny mottagandelag,https://data.riksdagen.se/dokument/HD03229,https://data.riksdagen.se/dokument/HD01SfU35,explicit_citation,document_level_only
HD01SfU35:3,2025/26,SfU35,3,HD03229,2025/26:229,En ny mottagandelag,https://data.riksdagen.se/dokument/HD03229,https://data.riksdagen.se/dokument/HD01SfU35,explicit_citation,document_level_only
HD01SfU35:4,2025/26,SfU35,4,HD03229,2025/26:229,En ny mottagandelag,https://data.riksdagen.se/dokument/HD03229,https://data.riksdagen.se/dokument/HD01SfU35,explicit_citation,document_level_only
HD01SfU36:1,2025/26,SfU36,1,HD03264,2025/26:264,Skärpta och tydligare krav på vandel för uppehållstillstånd,https://data.riksdagen.se/dokument/HD03264,https://data.riksdagen.se/dokument/HD01SfU36,explicit_citation,document_level_only
HD01SfU37:1,2025/26,SfU37,1,HD03301,2025/26:301,Skärpta villkor för anhöriginvandring,https://data.riksdagen.se/dokument/HD03301,https://data.riksdagen.se/dokument/HD01SfU37,explicit_citation,document_level_only
HD01SfU37:2,2025/26,SfU37,2,HD03301,2025/26:301,Skärpta villkor för anhöriginvandring,https://data.riksdagen.se/dokument/HD03301,https://data.riksdagen.se/dokument/HD01SfU37,explicit_citation,document_level_only
HD01SfU37:3,2025/26,SfU37,3,HD03301,2025/26:301,Skärpta villkor för anhöriginvandring,https://data.riksdagen.se/dokument/HD03301,https://data.riksdagen.se/dokument/HD01SfU37,explicit_citation,document_level_only
HD01SfU37:4,2025/26,SfU37,4,HD03301,2025/26:301,Skärpta villkor för anhöriginvandring,https://data.riksdagen.se/dokument/HD03301,https://data.riksdagen.se/dokument/HD01SfU37,explicit_citation,document_level_only
HD01SfU37:5,2025/26,SfU37,5,HD03301,2025/26:301,Skärpta villkor för anhöriginvandring,https://data.riksdagen.se/dokument/HD03301,https://data.riksdagen.se/dokument/HD01SfU37,explicit_citation,document_level_only
HD01SfU5:1,2025/26,SfU5,1,HC03176,2024/25:176,Anpassning av svensk rätt till den reviderade VIS-förordningen,https://data.riksdagen.se/dokument/HC03176,https://data.riksdagen.se/dokument/HD01SfU5,explicit_citation,document_level_only
HD01SfU5:2,2025/26,SfU5,2,HC03176,2024/25:176,Anpassning av svensk rätt till den reviderade VIS-förordningen,https://data.riksdagen.se/dokument/HC03176,https://data.riksdagen.se/dokument/HD01SfU5,explicit_citation,document_level_only
HD01SfU9:1,2025/26,SfU9,1,HD0353,2025/26:53,Arbetsprövning med bibehållen sjukpenning,https://data.riksdagen.se/dokument/HD0353,https://data.riksdagen.se/dokument/HD01SfU9,explicit_citation,document_level_only
HD01SfU9:2,2025/26,SfU9,2,HD0353,2025/26:53,Arbetsprövning med bibehållen sjukpenning,https://data.riksdagen.se/dokument/HD0353,https://data.riksdagen.se/dokument/HD01SfU9,explicit_citation,document_level_only
HD01SkU18:1,2025/26,SkU18,1,HD0369,2025/26:69,Förbättrat regelverk om beskattning av skog,https://data.riksdagen.se/dokument/HD0369,https://data.riksdagen.se/dokument/HD01SkU18,explicit_citation,document_level_only
